Date,Label,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25
2000-02-15,1,0.09595636278390884,0.028241179883480072,0.054089754819869995,0.8129568099975586,0.9516659379005432,0.07618393003940582,0.9536822438240051,0.09263910353183746,0.5223321318626404,0.1034550815820694,0.27163320779800415,0.13541275262832642,0.9314388632774353,0.15138831734657288,0.21543121337890625,0.10670729726552963,0.0323939248919487,0.16987624764442444,0.0345693863928318,0.9671055674552917,0.9267195463180542,0.9341604709625244,0.027369648218154907,0.9286880493164062,0.14319103956222534
2000-02-16,1,0.9638540744781494,0.9644279479980469,0.4372144341468811,0.8023790121078491,0.11461515724658966,0.9245063066482544,0.044824134558439255,0.04121260344982147,0.24462273716926575,0.061596646904945374,0.9477781653404236,0.0843094065785408,0.0537588931620121,0.04082951322197914,0.9034211039543152,0.05970551818609238,0.13803909718990326,0.8999071717262268,0.8999071717262268,0.13803909718990326,0.033107586205005646,0.30141985416412354,0.04371228069067001,0.9116471409797668,0.9898008704185486
2000-02-17,0,0.033301323652267456,0.9291082620620728,0.3411225378513336,0.8917044401168823,0.1951097548007965,0.0826532244682312,0.9795510768890381,0.03543894365429878,0.04231111332774162,0.039347533136606216,0.9523040056228638,0.13349856436252594,0.7845875024795532,0.09639104455709457,0.8813193440437317,0.07761330157518387,0.16126444935798645,0.9088671803474426,0.9119299054145813,0.40960216522216797,0.9687352776527405,0.8987379670143127,0.8933818340301514,0.9277889132499695,0.8255031704902649
2000-02-18,0,0.1511247158050537,0.1557612121105194,0.06627148389816284,0.10167819261550903,0.18046967685222626,0.03703960031270981,0.12571454048156738,0.9292700290679932,0.8036463856697083,0.16139502823352814,0.10852938890457153,0.8920320868492126,0.07176175713539124,0.9815577864646912,0.7809762358665466,0.773565411567688,0.2684677839279175,0.18682296574115753,0.08787757158279419,0.037998784333467484,0.6543576121330261,0.9692935943603516,0.07943146675825119,0.823168158531189,0.9775607585906982
2000-02-22,0,0.07496978342533112,0.14453382790088654,0.9747716784477234,0.07060156017541885,0.08966778963804245,0.8556227684020996,0.930570662021637,0.060446836054325104,0.11062975227832794,0.9829357862472534,0.6435519456863403,0.11811179667711258,0.9411007761955261,0.8928241729736328,0.0871480256319046,0.06489976495504379,0.9674403071403503,0.04065968468785286,0.06762930005788803,0.04639435186982155,0.09410925954580307,0.8732162714004517,0.04105803370475769,0.9344373941421509,0.7070421576499939
2000-02-23,1,0.9240421652793884,0.6038572788238525,0.9608404636383057,0.8308630585670471,0.8647400736808777,0.05109630525112152,0.9559741020202637,0.07499881833791733,0.10882679373025894,0.17958590388298035,0.05298804119229317,0.9238294363021851,0.7462826371192932,0.17958590388298035,0.12181957811117172,0.030193984508514404,0.8407090306282043,0.12353634834289551,0.7334902286529541,0.8539869785308838,0.06583200395107269,0.09016928821802139,0.04679897427558899,0.1498955935239792,0.6148783564567566
2000-02-24,0,0.9316124320030212,0.9783471822738647,0.9686772227287292,0.9869531393051147,0.8726196885108948,0.09773509949445724,0.8967800736427307,0.8319436311721802,0.03115815855562687,0.03249631077051163,0.9279869794845581,0.8932016491889954,0.02956370823085308,0.3137519955635071,0.8149626851081848,0.06279254704713821,0.11088339239358902,0.07196661084890366,0.06897373497486115,0.06669831275939941,0.03377328813076019,0.03764716535806656,0.31248170137405396,0.5720610022544861,0.9550341367721558
2000-02-25,0,0.9435121417045593,0.131795272231102,0.9113733172416687,0.04858410358428955,0.03750736638903618,0.7915704846382141,0.06525833159685135,0.9060777425765991,0.9283443689346313,0.48468610644340515,0.12444625049829483,0.035478319972753525,0.9283443689346313,0.9689098000526428,0.17268386483192444,0.028332553803920746,0.9635165333747864,0.10358413308858871,0.8694864511489868,0.972000002861023,0.917795717716217,0.885822594165802,0.8806195855140686,0.897150456905365,0.9275627136230469
2000-02-28,0,0.8262865543365479,0.07199782878160477,0.10443910956382751,0.5116236805915833,0.5319609642028809,0.9219669699668884,0.04533463343977928,0.0912744477391243,0.10062924027442932,0.05581923946738243,0.7384926080703735,0.7809514999389648,0.8916777968406677,0.9248193502426147,0.8222393989562988,0.08569484204053879,0.6921976804733276,0.39813917875289917,0.2104981690645218,0.7085784673690796,0.9093422889709473,0.08919161558151245,0.30639350414276123,0.7810706496238708,0.2909434139728546
2000-02-29,1,0.04859480634331703,0.41386833786964417,0.06440854072570801,0.8452922701835632,0.05181140452623367,0.9040973782539368,0.10380980372428894,0.126047745347023,0.8938142657279968,0.9101452827453613,0.08808406442403793,0.031769268214702606,0.045196782797575,0.98167484998703,0.906919002532959,0.9245198965072632,0.08286158740520477,0.7788531184196472,0.033064257353544235,0.0706237182021141,0.9176605939865112,0.9739705920219421,0.04653014615178108,0.8816040754318237,0.9358862042427063
2000-03-01,1,0.8251690864562988,0.15354038774967194,0.7906372547149658,0.9448621273040771,0.6566200852394104,0.1513286828994751,0.9715851545333862,0.4778558313846588,0.3599141836166382,0.09362876415252686,0.7464902997016907,0.9102446436882019,0.9361903071403503,0.1106424629688263,0.10405569523572922,0.9162098169326782,0.9517501592636108,0.03935166820883751,0.9352899193763733,0.39101946353912354,0.049109362065792084,0.8995734453201294,0.20500895380973816,0.1270657181739807,0.8607972860336304
2000-03-02,1,0.9912477135658264,0.056846216320991516,0.05129965394735336,0.9849682450294495,0.9107410311698914,0.6736259460449219,0.7769091129302979,0.05888091027736664,0.7929081916809082,0.06632739305496216,0.8514352440834045,0.10037707537412643,0.9119621515274048,0.9099279046058655,0.803508460521698,0.07638861984014511,0.11826320737600327,0.036193955689668655,0.2227054089307785,0.7954416275024414,0.8771883249282837,0.8253231644630432,0.9231811165809631,0.07075656205415726,0.1952531486749649
2000-03-03,1,0.8367363214492798,0.07302311062812805,0.18644428253173828,0.055989522486925125,0.4785943329334259,0.18996678292751312,0.0678158774971962,0.17727889120578766,0.08008348196744919,0.44696909189224243,0.18349504470825195,0.949010968208313,0.9209538698196411,0.34967678785324097,0.972000002861023,0.9222476482391357,0.03138456866145134,0.9760427474975586,0.9133806228637695,0.8792806267738342,0.5043121576309204,0.10786349326372147,0.08685339987277985,0.05074290186166763,0.8980250358581543
2000-03-06,1,0.9322379231452942,0.8932525515556335,0.946879506111145,0.924933671951294,0.031460873782634735,0.904591977596283,0.9598268270492554,0.8131810426712036,0.9880132675170898,0.17214550077915192,0.06309018284082413,0.5441828370094299,0.8906266093254089,0.981810986995697,0.9561601281166077,0.8307576179504395,0.9249903559684753,0.8948907256126404,0.8731134533882141,0.09696370363235474,0.9685598611831665,0.49505338072776794,0.6995229721069336,0.07170261442661285,0.6123664379119873
2000-03-07,0,0.22014814615249634,0.8070843815803528,0.8697409629821777,0.931347131729126,0.931347131729126,0.06775957345962524,0.07960409671068192,0.9164460301399231,0.10698482394218445,0.1085285022854805,0.02987697347998619,0.8667805790901184,0.9221605658531189,0.344703733921051,0.04503477364778519,0.09369450062513351,0.2584956884384155,0.20036137104034424,0.07669955492019653,0.0708620697259903,0.04785504564642906,0.8938656449317932,0.046427421271800995,0.052210431545972824,0.0492527037858963
2000-03-08,0,0.9541559219360352,0.3802647590637207,0.08487273007631302,0.18782848119735718,0.9305227994918823,0.8798328638076782,0.9059835076332092,0.3651280403137207,0.17967037856578827,0.9521578550338745,0.06499159336090088,0.04414184018969536,0.06059754267334938,0.0511777400970459,0.06297808140516281,0.9350267052650452,0.06900814175605774,0.08854229003190994,0.0542294904589653,0.8454541563987732,0.9903485774993896,0.9641143679618835,0.9169825911521912,0.8558889627456665,0.5654268860816956
2000-03-09,1,0.06281443685293198,0.06506006419658661,0.7732529044151306,0.28755125403404236,0.1400991678237915,0.057236045598983765,0.9878552556037903,0.9213511943817139,0.16274774074554443,0.028784412890672684,0.04705018177628517,0.09237706661224365,0.8486517667770386,0.21796287596225739,0.06157159060239792,0.0510520301759243,0.06897373497486115,0.8875309824943542,0.8125175833702087,0.8652356266975403,0.09829528629779816,0.08858122676610947,0.14260457456111908,0.10782873630523682,0.060530029237270355
2000-03-10,1,0.08188704401254654,0.8922116756439209,0.10850630700588226,0.09602048248052597,0.9909180402755737,0.2421356588602066,0.1243765577673912,0.045281585305929184,0.043427973985672,0.9414056539535522,0.931347131729126,0.1765264868736267,0.05815920978784561,0.39127087593078613,0.927725076675415,0.059101514518260956,0.08770833909511566,0.0505247488617897,0.805971622467041,0.0723005086183548,0.6160915493965149,0.9202547669410706,0.7826570868492126,0.8779674172401428,0.11682303249835968
2000-03-13,0,0.8948907256126404,0.7983871102333069,0.8426207304000854,0.8954637050628662,0.21089597046375275,0.9321104288101196,0.9274131655693054,0.9639187455177307,0.9630813598632812,0.05909968912601471,0.04548490419983864,0.8125872015953064,0.9505266547203064,0.2229142189025879,0.24890513718128204,0.7950116991996765,0.10474251210689545,0.7927193641662598,0.044195737689733505,0.9630847573280334,0.054865945130586624,0.12148410826921463,0.8695809245109558,0.7852261066436768,0.0754299983382225
2000-03-14,1,0.20566070079803467,0.07754576951265335,0.6136792302131653,0.3858959674835205,0.6077591180801392,0.06455004960298538,0.08384986221790314,0.038692373782396317,0.8491355776786804,0.40854719281196594,0.9208326935768127,0.1173202320933342,0.04001215100288391,0.9344373941421509,0.0999244675040245,0.06337102502584457,0.9666210412979126,0.037354860454797745,0.9394099712371826,0.06638883799314499,0.10951629281044006,0.9891567230224609,0.9805793166160583,0.9399053454399109,0.9049990177154541
2000-03-15,0,0.050341445952653885,0.15779758989810944,0.9871203303337097,0.030937490984797478,0.7928641438484192,0.838069498538971,0.15276935696601868,0.4694654047489166,0.9510340094566345,0.8137272000312805,0.7017168402671814,0.46354833245277405,0.9306547045707703,0.09685131162405014,0.13363297283649445,0.8422463536262512,0.926375687122345,0.04576936736702919,0.044322479516267776,0.9663159251213074,0.16545610129833221,0.46354833245277405,0.12966132164001465,0.9157729744911194,0.2777973413467407
2000-03-16,1,0.9822484254837036,0.40419241786003113,0.930689811706543,0.04214760288596153,0.7052807211875916,0.9272342920303345,0.9865292310714722,0.12196595966815948,0.932559609413147,0.8845152258872986,0.8560666441917419,0.899803876876831,0.9685879349708557,0.04656613618135452,0.07802069932222366,0.858836829662323,0.06897373497486115,0.09178362786769867,0.9679635167121887,0.5877511501312256,0.9187635779380798,0.9163068532943726,0.9126548767089844,0.8822536468505859,0.07830439507961273
2000-03-17,1,0.42404958605766296,0.45708751678466797,0.9140415191650391,0.9181148409843445,0.9444368481636047,0.32976412773132324,0.05451713874936104,0.1534196436405182,0.1362304538488388,0.9005327820777893,0.13888058066368103,0.04199586808681488,0.395365834236145,0.6525181531906128,0.6961231231689453,0.778628945350647,0.10118016600608826,0.8197863101959229,0.1132194846868515,0.883726179599762,0.028950542211532593,0.6180346012115479,0.03862477466464043,0.8096228837966919,0.8124616742134094
2000-03-20,0,0.48057666420936584,0.9401611089706421,0.9150522351264954,0.9554699659347534,0.8409040570259094,0.9443308711051941,0.04725096747279167,0.9808793663978577,0.21949322521686554,0.7079018950462341,0.06289549916982651,0.7941343784332275,0.8157896399497986,0.8877703547477722,0.9517835378646851,0.13808000087738037,0.5693264007568359,0.9364115595817566,0.8159137964248657,0.05193117633461952,0.8929108381271362,0.856809675693512,0.7274789810180664,0.9441707730293274,0.07415666431188583
2000-03-21,1,0.931347131729126,0.915528416633606,0.5848439931869507,0.3405153453350067,0.06189122423529625,0.8257058262825012,0.8989652395248413,0.9707702398300171,0.16547447443008423,0.921806812286377,0.7612914443016052,0.9194521903991699,0.8088939189910889,0.865286648273468,0.2663131058216095,0.06093968451023102,0.1751886010169983,0.7051673531532288,0.7205177545547485,0.7956216335296631,0.7764915823936462,0.36751776933670044,0.9325591325759888,0.9492715001106262,0.8985447287559509
2000-03-22,1,0.14688602089881897,0.2113705277442932,0.2824957072734833,0.13830430805683136,0.8997254371643066,0.7653285264968872,0.9454560279846191,0.9013399481773376,0.5800744295120239,0.0415106825530529,0.07672839611768723,0.9172576069831848,0.2987695336341858,0.06254275888204575,0.8330368995666504,0.09086252003908157,0.12301665544509888,0.3652518093585968,0.5317647457122803,0.962812602519989,0.12756218016147614,0.10105091333389282,0.9434512257575989,0.37881162762641907,0.9193980693817139
2000-03-23,0,0.14464060962200165,0.8668550252914429,0.6993663311004639,0.9487826824188232,0.911350429058075,0.8518598675727844,0.09621851146221161,0.9381581544876099,0.7817031145095825,0.09738591313362122,0.7334392070770264,0.8385958075523376,0.6665691137313843,0.8610856533050537,0.0886601135134697,0.3988557457923889,0.8475653529167175,0.03871828690171242,0.11333584785461426,0.8924310207366943,0.8762965202331543,0.13049748539924622,0.7831475138664246,0.03969983011484146,0.039882298558950424
2000-03-24,1,0.4480506181716919,0.0634358748793602,0.9403595328330994,0.1398981511592865,0.8708469271659851,0.9816153645515442,0.9114275574684143,0.9109792709350586,0.8728179335594177,0.06162232160568237,0.07336226105690002,0.25882938504219055,0.8729793429374695,0.07299049943685532,0.055981460958719254,0.8211976885795593,0.12253845483064651,0.03798096626996994,0.10755997151136398,0.0494290366768837,0.8970731496810913,0.06916717439889908,0.960070013999939,0.981355607509613,0.9489056468009949
2000-03-27,1,0.21320363879203796,0.7604387998580933,0.4739086627960205,0.11460600793361664,0.7271230220794678,0.03510308638215065,0.8349567651748657,0.8914971351623535,0.9286213517189026,0.9043518900871277,0.030460869893431664,0.07033298164606094,0.8742355108261108,0.0687759593129158,0.9421462416648865,0.7983871102333069,0.8426207304000854,0.8954637050628662,0.8962583541870117,0.37629568576812744,0.12223371118307114,0.9854609370231628,0.3535689115524292,0.08687112480401993,0.9154222011566162
2000-03-28,0,0.9112729430198669,0.916894257068634,0.12444951385259628,0.10068174451589584,0.9786486029624939,0.9279477596282959,0.1139756515622139,0.08152738213539124,0.13003110885620117,0.9580559134483337,0.048277344554662704,0.4536750018596649,0.9538905620574951,0.8004200458526611,0.9553311467170715,0.0908220186829567,0.9104118943214417,0.07169484347105026,0.059471458196640015,0.9101718664169312,0.9168136119842529,0.9262219667434692,0.4449520409107208,0.805085301399231,0.933405339717865
